"lek.song.type","lek","segment","obs1","obs2"
"CCL-C2","CCL",5,"u","u"
"CCL-C2","CCL",6,"p","p"
"CCL-C2","CCL",7,"m","s"
"CCL-C2","CCL",8,"m","s"
"CCL-C2","CCL",9,"m","s"
"CCL-C2","CCL",10,"m","s"
"CCL-C2","CCL",11,"m","s"
"CCL-C2","CCL",12,"m","m"
"CCL-C2","CCL",13,"m","m"
"CCL-C2","CCL",14,"m","m"
"CCL-C2","CCL",15,"m","m"
"CCL-C2","CCL",16,"d","d"
"CCL-C2","CCL",17,"p","p"
"CCL-C2","CCL",18,"m","f"
"CCL-C2","CCL",19,"m","f"
"CCL-C2","CCL",20,"m","f"
"CCL-C2","CCL",1,"u","u"
"CCL-C2","CCL",2,"u","u"
"CCL-C2","CCL",3,"u","u"
"CCL-C2","CCL",4,"u","u"
"CCL-C2","CCL",5,"u","u"
"CCL-C2","CCL",6,"p","p"
"CCL-C2","CCL",7,"m","m"
"CCL-C2","CCL",8,"m","m"
"CCL-C2","CCL",9,"m","m"
"CCL-C2","CCL",10,"m","m"
"CCL-C2","CCL",11,"m","m"
"CCL-C2","CCL",12,"m","m"
"CCL-C2","CCL",13,"m","m"
"CCL-C2","CCL",14,"m","m"
"CCL-C2","CCL",15,"m","m"
"CCL-C2","CCL",16,"d","d"
"CCL-C2","CCL",17,"p","p"
"CCL-C2","CCL",18,"m","m"
"CCL-C2","CCL",19,"m","m"
"CCL-C2","CCL",20,"m","m"
"HC1-D1","HC1",1,"p","p"
"HC1-D1","HC1",2,"u","u"
"HC1-D1","HC1",3,"p","p"
"HC1-D1","HC1",4,"p","p"
"HC1-D1","HC1",5,"p","p"
"HC1-D1","HC1",6,"p","p"
"HC1-D1","HC1",7,"p","p"
"HC1-D1","HC1",8,"m","m"
"HC1-D1","HC1",9,"m","m"
"HC1-D1","HC1",10,"m","m"
"HC1-D1","HC1",11,"m","m"
"HC1-D1","HC1",12,"m","m"
"HC1-D1","HC1",13,"m","m"
"HC1-D1","HC1",14,"p","p"
"HC1-D1","HC1",15,"p","p"
"HC1-D1","HC1",16,"p","p"
"HC1-D1","HC1",17,"d","d"
"HC1-D1","HC1",18,"d","d"
"HC1-D1","HC1",19,"d","d"
"HC1-D1","HC1",20,"m","m"
"HC1-D1","HC1",1,"p","p"
"HC1-D1","HC1",2,"u","u"
"HC1-D1","HC1",3,"p","p"
"HC1-D1","HC1",4,"p","p"
"HC1-D1","HC1",5,"p","p"
"HC1-D1","HC1",6,"p","p"
"HC1-D1","HC1",7,"p","p"
"HC1-D1","HC1",8,"m","m"
"HC1-D1","HC1",9,"m","m"
"HC1-D1","HC1",10,"m","m"
"HC1-D1","HC1",11,"m","m"
"HC1-D1","HC1",12,"m","m"
"HC1-D1","HC1",13,"m","m"
"HC1-D1","HC1",14,"m","m"
"HC1-D1","HC1",15,"p","p"
"HC1-D1","HC1",16,"p","p"
"HC1-D1","HC1",17,"d","d"
"HC1-D1","HC1",18,"d","d"
"HC1-D1","HC1",19,"d","d"
"HC1-D1","HC1",20,"m","m"
"HC1-D1","HC1",1,"p","p"
"HC1-D1","HC1",2,"u","u"
"HC1-D1","HC1",3,"p","p"
"HC1-D1","HC1",4,"p","p"
"HC1-D1","HC1",5,"p","p"
"HC1-D1","HC1",6,"p","p"
"HC1-D1","HC1",7,"m","m"
"HC1-D1","HC1",8,"m","m"
"HC1-D1","HC1",9,"m","m"
"HC1-D1","HC1",10,"m","m"
"HC1-D1","HC1",11,"m","m"
"HC1-D1","HC1",12,"m","m"
"HC1-D1","HC1",13,"m","m"
"HC1-D1","HC1",14,"p","p"
"HC1-D1","HC1",15,"p","p"
"HC1-D1","HC1",16,"p","p"
"HC1-D1","HC1",17,"p","p"
"HC1-D1","HC1",18,"d","d"
"HC1-D1","HC1",19,"m","m"
"HC1-D1","HC1",20,"m","m"
"HC1-A2","HC1",1,"u","u"
"HC1-A2","HC1",2,"u","u"
"HC1-A2","HC1",3,"u","u"
"HC1-A2","HC1",4,"u","u"
"HC1-A2","HC1",5,"u","u"
"HC1-A2","HC1",6,"u","u"
"HC1-A2","HC1",7,"u","u"
"HC1-A2","HC1",8,"u","u"
"HC1-A2","HC1",9,"u","u"
"HC1-A2","HC1",10,"m","m"
"HC1-A2","HC1",11,"m","m"
"HC1-A2","HC1",12,"m","m"
"HC1-A2","HC1",13,"m","m"
"HC1-A2","HC1",14,"d","d"
"HC1-A2","HC1",15,"d","d"
"HC1-A2","HC1",16,"d","d"
"HC1-A2","HC1",17,"d","d"
"HC1-A2","HC1",18,"d","d"
"HC1-A2","HC1",19,"d","d"
"HC1-A2","HC1",20,"d","d"
"HC1-A2","HC1",1,"u","u"
"HC1-A2","HC1",2,"u","u"
"HC1-A2","HC1",3,"u","u"
"HC1-A2","HC1",4,"u","u"
"HC1-A2","HC1",5,"u","u"
"HC1-A2","HC1",6,"u","u"
"HC1-A2","HC1",7,"u","u"
"HC1-A2","HC1",8,"u","u"
"HC1-A2","HC1",9,"u","u"
"HC1-A2","HC1",10,"m","m"
"HC1-A2","HC1",11,"m","m"
"HC1-A2","HC1",12,"m","m"
"HC1-A2","HC1",13,"m","m"
"HC1-A2","HC1",14,"m","m"
"HC1-A2","HC1",15,"d","d"
"HC1-A2","HC1",16,"d","d"
"HC1-A2","HC1",17,"d","d"
"HC1-A2","HC1",18,"d","d"
"HC1-A2","HC1",19,"d","d"
"HC1-A2","HC1",20,"d","d"
"HC1-A2","HC1",1,"u","u"
"HC1-A2","HC1",2,"u","u"
"HC1-A2","HC1",3,"u","u"
"HC1-A2","HC1",4,"u","u"
"HC1-A2","HC1",5,"u","u"
"HC1-A2","HC1",6,"u","u"
"HC1-A2","HC1",7,"u","u"
"HC1-A2","HC1",8,"u","u"
"HC1-A2","HC1",9,"u","u"
"HC1-A2","HC1",10,"m","m"
"HC1-A2","HC1",11,"m","m"
"HC1-A2","HC1",12,"m","m"
"HC1-A2","HC1",13,"m","m"
"HC1-A2","HC1",14,"m","m"
"HC1-A2","HC1",15,"d","d"
"HC1-A2","HC1",16,"d","d"
"HC1-A2","HC1",17,"d","d"
"HC1-A2","HC1",18,"d","d"
"HC1-A2","HC1",19,"d","d"
"HC1-A2","HC1",20,"d","d"
"HC1-A2","HC1",1,"u","u"
"HC1-A2","HC1",2,"u","u"
"HC1-A2","HC1",3,"u","u"
"HC1-A2","HC1",4,"u","u"
"HC1-A2","HC1",5,"u","u"
"HC1-A2","HC1",6,"u","u"
"HC1-A2","HC1",7,"u","u"
"HC1-A2","HC1",8,"u","u"
"HC1-A2","HC1",9,"m","m"
"HC1-A2","HC1",10,"m","m"
"HC1-A2","HC1",11,"m","m"
"HC1-A2","HC1",12,"m","m"
"HC1-A2","HC1",13,"m","m"
"HC1-A2","HC1",14,"m","m"
"HC1-A2","HC1",15,"d","d"
"HC1-A2","HC1",16,"d","d"
"HC1-A2","HC1",17,"d","d"
"HC1-A2","HC1",18,"d","d"
"HC1-A2","HC1",19,"d","d"
"HC1-A2","HC1",20,"d","d"
"HC1-L1","HC1",1,"p","p"
"HC1-L1","HC1",2,"p","p"
"HC1-L1","HC1",3,"p","p"
"HC1-L1","HC1",4,"p","p"
"HC1-L1","HC1",5,"p","p"
"HC1-L1","HC1",6,"s","s"
"HC1-L1","HC1",7,"s","s"
"HC1-L1","HC1",8,"p","p"
"HC1-L1","HC1",9,"p","p"
"HC1-L1","HC1",10,"m","m"
"HC1-L1","HC1",11,"m","m"
"HC1-L1","HC1",12,"m","m"
"HC1-L1","HC1",13,"m","m"
"HC1-L1","HC1",14,"p","p"
"HC1-L1","HC1",15,"p","p"
"HC1-L1","HC1",16,"p","p"
"HC1-L1","HC1",17,"p","p"
"HC1-L1","HC1",18,"p","p"
"HC1-L1","HC1",19,"s","s"
"HC1-L1","HC1",20,"s","s"
"HC1-L1","HC1",1,"p","p"
"HC1-L1","HC1",2,"p","p"
"HC1-L1","HC1",3,"p","p"
"HC1-L1","HC1",4,"p","p"
"HC1-L1","HC1",5,"p","p"
"HC1-L1","HC1",6,"s","s"
"HC1-L1","HC1",7,"s","s"
"HC1-L1","HC1",8,"p","p"
"HC1-L1","HC1",9,"p","p"
"HC1-L1","HC1",10,"m","m"
"HC1-L1","HC1",11,"m","m"
"HC1-L1","HC1",12,"m","m"
"HC1-L1","HC1",13,"m","m"
"HC1-L1","HC1",14,"p","p"
"HC1-L1","HC1",15,"p","p"
"HC1-L1","HC1",16,"p","p"
"HC1-L1","HC1",17,"p","p"
"HC1-L1","HC1",18,"p","p"
"HC1-L1","HC1",19,"s","s"
"HC1-L1","HC1",20,"s","s"
"HC1-L1","HC1",1,"p","p"
"HC1-L1","HC1",2,"p","p"
"HC1-L1","HC1",3,"p","p"
"HC1-L1","HC1",4,"p","p"
"HC1-L1","HC1",5,"p","p"
"HC1-L1","HC1",6,"s","s"
"HC1-L1","HC1",7,"s","s"
"HC1-L1","HC1",8,"p","p"
"HC1-L1","HC1",9,"p","p"
"HC1-L1","HC1",10,"m","m"
"HC1-L1","HC1",11,"m","m"
"HC1-L1","HC1",12,"m","m"
"HC1-L1","HC1",13,"m","m"
"HC1-L1","HC1",14,"m","m"
"HC1-L1","HC1",15,"p","p"
"HC1-L1","HC1",16,"p","p"
"HC1-L1","HC1",17,"p","p"
"HC1-L1","HC1",18,"p","p"
"HC1-L1","HC1",19,"s","s"
"HC1-L1","HC1",20,"s","s"
"HC1-L1","HC1",1,"p","p"
"HC1-L1","HC1",2,"p","p"
"HC1-L1","HC1",3,"p","p"
"HC1-L1","HC1",4,"p","p"
"HC1-L1","HC1",5,"p","p"
"HC1-L1","HC1",6,"s","s"
"HC1-L1","HC1",7,"s","s"
"HC1-L1","HC1",8,"p","p"
"HC1-L1","HC1",9,"p","p"
"HC1-L1","HC1",10,"m","m"
"HC1-L1","HC1",11,"m","m"
"HC1-L1","HC1",12,"m","m"
"HC1-L1","HC1",13,"m","m"
"HC1-L1","HC1",14,"p","p"
"HC1-L1","HC1",15,"p","p"
"HC1-L1","HC1",16,"p","p"
"HC1-L1","HC1",17,"p","p"
"HC1-L1","HC1",18,"p","p"
"HC1-L1","HC1",19,"s","s"
"HC1-L1","HC1",20,"s","s"
"SAT-G1","SAT",1,"u","u"
"SAT-G1","SAT",2,"u","u"
"SAT-G1","SAT",3,"s","s"
"SAT-G1","SAT",4,"s","s"
"SAT-G1","SAT",5,"s","s"
"SAT-G1","SAT",6,"s","s"
"SAT-G1","SAT",7,"s","s"
"SAT-G1","SAT",8,"s","s"
"SAT-G1","SAT",9,"s","s"
"SAT-G1","SAT",10,"s","s"
"SAT-G1","SAT",11,"s","s"
"SAT-G1","SAT",12,"s","s"
"SAT-G1","SAT",13,"m","m"
"SAT-G1","SAT",14,"m","m"
"SAT-G1","SAT",15,"m","m"
"SAT-G1","SAT",16,"m","m"
"SAT-G1","SAT",17,"m","m"
"SAT-G1","SAT",18,"m","m"
"SAT-G1","SAT",19,"m","m"
"SAT-G1","SAT",20,"m","m"
"SAT-G1","SAT",1,"u","u"
"SAT-G1","SAT",2,"u","u"
"SAT-G1","SAT",3,"s","s"
"SAT-G1","SAT",4,"s","s"
"SAT-G1","SAT",5,"s","s"
"SAT-G1","SAT",6,"s","s"
"SAT-G1","SAT",7,"s","s"
"SAT-G1","SAT",8,"s","s"
"SAT-G1","SAT",9,"s","s"
"SAT-G1","SAT",10,"s","s"
"SAT-G1","SAT",11,"s","s"
"SAT-G1","SAT",12,"s","s"
"SAT-G1","SAT",13,"m","m"
"SAT-G1","SAT",14,"m","m"
"SAT-G1","SAT",15,"m","m"
"SAT-G1","SAT",16,"m","m"
"SAT-G1","SAT",17,"m","m"
"SAT-G1","SAT",18,"m","m"
"SAT-G1","SAT",19,"m","m"
"SAT-G1","SAT",20,"m","m"
"SAT-G1","SAT",1,"u","u"
"SAT-G1","SAT",2,"u","u"
"SAT-G1","SAT",3,"s","s"
"SAT-G1","SAT",4,"s","s"
"SAT-G1","SAT",5,"s","s"
"SAT-G1","SAT",6,"s","s"
"SAT-G1","SAT",7,"s","s"
"SAT-G1","SAT",8,"s","s"
"SAT-G1","SAT",9,"s","s"
"SAT-G1","SAT",10,"s","s"
"SAT-G1","SAT",11,"s","s"
"SAT-G1","SAT",12,"m","m"
"SAT-G1","SAT",13,"m","m"
"SAT-G1","SAT",14,"m","m"
"SAT-G1","SAT",15,"m","m"
"SAT-G1","SAT",16,"m","m"
"SAT-G1","SAT",17,"m","m"
"SAT-G1","SAT",18,"m","m"
"SAT-G1","SAT",19,"m","m"
"SAT-G1","SAT",20,"m","m"
"SUR-G1","SUR",1,"p","p"
"SUR-G1","SUR",2,"p","p"
"SUR-G1","SUR",3,"p","p"
"SUR-G1","SUR",4,"p","p"
"SUR-G1","SUR",5,"p","p"
"SUR-G1","SUR",6,"m","m"
"SUR-G1","SUR",7,"m","m"
"SUR-G1","SUR",8,"m","m"
"SUR-G1","SUR",9,"m","m"
"SUR-G1","SUR",10,"m","m"
"SUR-G1","SUR",11,"m","m"
"SUR-G1","SUR",12,"m","m"
"SUR-G1","SUR",13,"m","m"
"SUR-G1","SUR",14,"m","m"
"SUR-G1","SUR",15,"m","m"
"SUR-G1","SUR",16,"m","m"
"SUR-G1","SUR",17,"m","m"
"SUR-G1","SUR",18,"m","m"
"SUR-G1","SUR",19,"m","m"
"SUR-G1","SUR",20,"m","m"
"SUR-G1","SUR",1,"p","p"
"SUR-G1","SUR",2,"p","p"
"SUR-G1","SUR",3,"p","p"
"SUR-G1","SUR",4,"p","p"
"SUR-G1","SUR",5,"m","m"
"SUR-G1","SUR",6,"m","m"
"SUR-G1","SUR",7,"m","m"
"SUR-G1","SUR",8,"m","m"
"SUR-G1","SUR",9,"m","m"
"SUR-G1","SUR",10,"m","m"
"SUR-G1","SUR",11,"m","m"
"SUR-G1","SUR",12,"m","m"
"SUR-G1","SUR",13,"m","m"
"SUR-G1","SUR",14,"m","m"
"SUR-G1","SUR",15,"m","m"
"SUR-G1","SUR",16,"m","m"
"SUR-G1","SUR",17,"m","m"
"SUR-G1","SUR",18,"m","m"
"SUR-G1","SUR",19,"m","m"
"SUR-G1","SUR",20,"m","m"
"SUR-G1","SUR",1,"p","p"
"SUR-G1","SUR",2,"p","p"
"SUR-G1","SUR",3,"p","p"
"SUR-G1","SUR",4,"p","p"
"SUR-G1","SUR",5,"p","p"
"SUR-G1","SUR",6,"m","m"
"SUR-G1","SUR",7,"m","m"
"SUR-G1","SUR",8,"m","m"
"SUR-G1","SUR",9,"m","m"
"SUR-G1","SUR",10,"m","m"
"SUR-G1","SUR",11,"m","m"
"SUR-G1","SUR",12,"m","m"
"SUR-G1","SUR",13,"m","m"
"SUR-G1","SUR",14,"m","m"
"SUR-G1","SUR",15,"m","m"
"SUR-G1","SUR",16,"m","m"
"SUR-G1","SUR",17,"m","m"
"SUR-G1","SUR",18,"m","m"
"SUR-G1","SUR",19,"m","m"
"SUR-G1","SUR",20,"m","m"
"SUR-G1","SUR",1,"p","p"
"SUR-G1","SUR",2,"p","p"
"SUR-G1","SUR",3,"p","p"
"SUR-G1","SUR",4,"p","p"
"SUR-G1","SUR",5,"m","m"
"SUR-G1","SUR",6,"m","m"
"SUR-G1","SUR",7,"m","m"
"SUR-G1","SUR",8,"m","m"
"SUR-G1","SUR",9,"m","m"
"SUR-G1","SUR",10,"m","m"
"SUR-G1","SUR",11,"m","m"
"SUR-G1","SUR",12,"m","m"
"SUR-G1","SUR",13,"m","m"
"SUR-G1","SUR",14,"m","m"
"SUR-G1","SUR",15,"m","m"
"SUR-G1","SUR",16,"m","m"
"SUR-G1","SUR",17,"m","m"
"SUR-G1","SUR",18,"m","m"
"SUR-G1","SUR",19,"m","m"
"SUR-G1","SUR",20,"m","m"
"TR1-A1","TR1",1,"d","d"
"TR1-A1","TR1",2,"p","p"
"TR1-A1","TR1",3,"p","p"
"TR1-A1","TR1",4,"p","p"
"TR1-A1","TR1",5,"m","m"
"TR1-A1","TR1",6,"m","m"
"TR1-A1","TR1",7,"m","m"
"TR1-A1","TR1",8,"m","m"
"TR1-A1","TR1",9,"m","m"
"TR1-A1","TR1",10,"m","m"
"TR1-A1","TR1",11,"p","p"
"TR1-A1","TR1",12,"p","p"
"TR1-A1","TR1",13,"p","p"
"TR1-A1","TR1",14,"u","u"
"TR1-A1","TR1",15,"p","p"
"TR1-A1","TR1",16,"p","p"
"TR1-A1","TR1",17,"p","p"
"TR1-A1","TR1",18,"p","p"
"TR1-A1","TR1",19,"p","p"
"TR1-A1","TR1",20,"d","d"
"TR1-A1","TR1",1,"d","d"
"TR1-A1","TR1",2,"d","d"
"TR1-A1","TR1",3,"p","p"
"TR1-A1","TR1",4,"p","p"
"TR1-A1","TR1",5,"m","m"
"TR1-A1","TR1",6,"m","m"
"TR1-A1","TR1",7,"m","m"
"TR1-A1","TR1",8,"m","m"
"TR1-A1","TR1",9,"m","m"
"TR1-A1","TR1",10,"m","m"
"TR1-A1","TR1",11,"p","p"
"TR1-A1","TR1",12,"p","p"
"TR1-A1","TR1",13,"p","p"
"TR1-A1","TR1",14,"u","u"
"TR1-A1","TR1",15,"p","p"
"TR1-A1","TR1",16,"p","p"
"TR1-A1","TR1",17,"p","p"
"TR1-A1","TR1",18,"p","p"
"TR1-A1","TR1",19,"d","d"
"TR1-A1","TR1",20,"d","d"
"TR1-A1","TR1",1,"d","d"
"TR1-A1","TR1",2,"p","p"
"TR1-A1","TR1",3,"p","p"
"TR1-A1","TR1",4,"p","p"
"TR1-A1","TR1",5,"m","m"
"TR1-A1","TR1",6,"m","m"
"TR1-A1","TR1",7,"m","m"
"TR1-A1","TR1",8,"m","m"
"TR1-A1","TR1",9,"m","m"
"TR1-A1","TR1",10,"m","m"
"TR1-A1","TR1",11,"p","p"
"TR1-A1","TR1",12,"p","p"
"TR1-A1","TR1",13,"p","p"
"TR1-A1","TR1",14,"u","u"
"TR1-A1","TR1",15,"p","p"
"TR1-A1","TR1",16,"p","p"
"TR1-A1","TR1",17,"p","p"
"TR1-A1","TR1",18,"p","p"
"TR1-A1","TR1",19,"p","p"
"TR1-A1","TR1",20,"d","d"
"TR1-A1","TR1",1,"d","d"
"TR1-A1","TR1",2,"d","d"
"TR1-A1","TR1",3,"p","p"
"TR1-A1","TR1",4,"p","p"
"TR1-A1","TR1",5,"m","m"
"TR1-A1","TR1",6,"m","m"
"TR1-A1","TR1",7,"m","m"
"TR1-A1","TR1",8,"m","m"
"TR1-A1","TR1",9,"m","m"
"TR1-A1","TR1",10,"m","m"
"TR1-A1","TR1",11,"p","p"
"TR1-A1","TR1",12,"p","p"
"TR1-A1","TR1",13,"p","p"
"TR1-A1","TR1",14,"u","u"
"TR1-A1","TR1",15,"p","p"
"TR1-A1","TR1",16,"p","p"
"TR1-A1","TR1",17,"p","p"
"TR1-A1","TR1",18,"p","p"
"TR1-A1","TR1",19,"p","p"
"TR1-A1","TR1",20,"d","d"
"TR1-D2","TR1",1,"p","p"
"TR1-D2","TR1",2,"p","p"
"TR1-D2","TR1",3,"p","p"
"TR1-D2","TR1",4,"u","u"
"TR1-D2","TR1",5,"u","u"
"TR1-D2","TR1",6,"u","u"
"TR1-D2","TR1",7,"u","u"
"TR1-D2","TR1",8,"p","p"
"TR1-D2","TR1",9,"p","p"
"TR1-D2","TR1",10,"m","m"
"TR1-D2","TR1",11,"m","m"
"TR1-D2","TR1",12,"m","m"
"TR1-D2","TR1",13,"m","m"
"TR1-D2","TR1",14,"m","m"
"TR1-D2","TR1",15,"m","m"
"TR1-D2","TR1",16,"m","m"
"TR1-D2","TR1",17,"m","m"
"TR1-D2","TR1",18,"p","p"
"TR1-D2","TR1",19,"p","p"
"TR1-D2","TR1",20,"p","p"
"TR1-D2","TR1",1,"p","p"
"TR1-D2","TR1",2,"p","p"
"TR1-D2","TR1",3,"p","u"
"TR1-D2","TR1",4,"u","u"
"TR1-D2","TR1",5,"u","u"
"TR1-D2","TR1",6,"u","u"
"TR1-D2","TR1",7,"u","u"
"TR1-D2","TR1",8,"u","u"
"TR1-D2","TR1",9,"u","p"
"TR1-D2","TR1",10,"u","s"
"TR1-D2","TR1",11,"m","s"
"TR1-D2","TR1",12,"m","s"
"TR1-D2","TR1",13,"m","m"
"TR1-D2","TR1",14,"m","m"
"TR1-D2","TR1",15,"m","m"
"TR1-D2","TR1",16,"m","f"
"TR1-D2","TR1",17,"m","f"
"TR1-D2","TR1",18,"d","d"
"TR1-D2","TR1",19,"d","d"
"TR1-D2","TR1",20,"d","d"
"TR1-D2","TR1",1,"p","p"
"TR1-D2","TR1",2,"p","p"
"TR1-D2","TR1",3,"u","u"
"TR1-D2","TR1",4,"u","u"
"TR1-D2","TR1",5,"u","u"
"TR1-D2","TR1",6,"u","u"
"TR1-D2","TR1",7,"u","u"
"TR1-D2","TR1",8,"u","u"
"TR1-D2","TR1",9,"u","u"
"TR1-D2","TR1",10,"u","u"
"TR1-D2","TR1",11,"m","m"
"TR1-D2","TR1",12,"m","m"
"TR1-D2","TR1",13,"m","m"
"TR1-D2","TR1",14,"m","m"
"TR1-D2","TR1",15,"m","m"
"TR1-D2","TR1",16,"m","m"
"TR1-D2","TR1",17,"d","d"
"TR1-D2","TR1",18,"d","d"
"TR1-D2","TR1",19,"d","d"
"TR1-D2","TR1",20,"d","d"
"TR1-D2","TR1",1,"p","p"
"TR1-D2","TR1",2,"p","p"
"TR1-D2","TR1",3,"u","u"
"TR1-D2","TR1",4,"u","u"
"TR1-D2","TR1",5,"u","u"
"TR1-D2","TR1",6,"u","u"
"TR1-D2","TR1",7,"u","u"
"TR1-D2","TR1",8,"u","p"
"TR1-D2","TR1",9,"u","p"
"TR1-D2","TR1",10,"m","s"
"TR1-D2","TR1",11,"m","s"
"TR1-D2","TR1",12,"m","s"
"TR1-D2","TR1",13,"m","m"
"TR1-D2","TR1",14,"m","m"
"TR1-D2","TR1",15,"m","f"
"TR1-D2","TR1",16,"m","f"
"TR1-D2","TR1",17,"m","d"
"TR1-D2","TR1",18,"d","d"
"TR1-D2","TR1",19,"d","d"
"TR1-D2","TR1",20,"d","d"
"TR1-C4","TR1",1,"u","u"
"TR1-C4","TR1",2,"u","d"
"TR1-C4","TR1",3,"d","d"
"TR1-C4","TR1",4,"d","d"
"TR1-C4","TR1",5,"d","d"
"TR1-C4","TR1",6,"d","d"
"TR1-C4","TR1",7,"m","s"
"TR1-C4","TR1",8,"m","s"
"TR1-C4","TR1",9,"m","s"
"TR1-C4","TR1",10,"m","s"
"TR1-C4","TR1",11,"m","s"
"TR1-C4","TR1",12,"m","s"
"TR1-C4","TR1",13,"m","s"
"TR1-C4","TR1",14,"m","s"
"TR1-C4","TR1",15,"m","s"
"TR1-C4","TR1",16,"m","m"
"TR1-C4","TR1",17,"m","m"
"TR1-C4","TR1",18,"m","m"
"TR1-C4","TR1",19,"m","m"
"TR1-C4","TR1",20,"m","m"
"TR1-C2","TR1",1,"m","m"
"TR1-C2","TR1",2,"m","m"
"TR1-C2","TR1",3,"m","m"
"TR1-C2","TR1",4,"m","m"
"TR1-C2","TR1",5,"m","m"
"TR1-C2","TR1",6,"m","m"
"TR1-C2","TR1",7,"m","m"
"TR1-C2","TR1",8,"m","m"
"TR1-C2","TR1",9,"m","m"
"TR1-C2","TR1",10,"m","m"
"TR1-C2","TR1",11,"m","m"
"TR1-C2","TR1",12,"m","m"
"TR1-C2","TR1",13,"m","m"
"TR1-C2","TR1",14,"m","m"
"TR1-C2","TR1",15,"m","m"
"TR1-C2","TR1",16,"m","m"
"TR1-C2","TR1",17,"m","m"
"TR1-C2","TR1",18,"m","m"
"TR1-C2","TR1",19,"m","m"
"TR1-C2","TR1",20,"m","m"
"TR1-C2","TR1",1,"m","m"
"TR1-C2","TR1",2,"m","m"
"TR1-C2","TR1",3,"m","m"
"TR1-C2","TR1",4,"m","m"
"TR1-C2","TR1",5,"m","m"
"TR1-C2","TR1",6,"m","m"
"TR1-C2","TR1",7,"m","m"
"TR1-C2","TR1",8,"m","m"
"TR1-C2","TR1",9,"m","m"
"TR1-C2","TR1",10,"m","m"
"TR1-C2","TR1",11,"m","m"
"TR1-C2","TR1",12,"m","m"
"TR1-C2","TR1",13,"m","m"
"TR1-C2","TR1",14,"m","m"
"TR1-C2","TR1",15,"m","m"
"TR1-C2","TR1",16,"m","m"
"TR1-C2","TR1",17,"m","m"
"TR1-C2","TR1",18,"m","m"
"TR1-C2","TR1",19,"m","m"
"TR1-C2","TR1",20,"m","m"
"TR1-C2","TR1",1,"m","m"
"TR1-C2","TR1",2,"m","m"
"TR1-C2","TR1",3,"m","m"
"TR1-C2","TR1",4,"m","m"
"TR1-C2","TR1",5,"m","m"
"TR1-C2","TR1",6,"m","m"
"TR1-C2","TR1",7,"m","m"
"TR1-C2","TR1",8,"m","m"
"TR1-C2","TR1",9,"m","m"
"TR1-C2","TR1",10,"m","m"
"TR1-C2","TR1",11,"m","m"
"TR1-C2","TR1",12,"m","m"
"TR1-C2","TR1",13,"m","m"
"TR1-C2","TR1",14,"m","m"
"TR1-C2","TR1",15,"m","m"
"TR1-C2","TR1",16,"m","m"
"TR1-C2","TR1",17,"m","m"
"TR1-C2","TR1",18,"m","m"
"TR1-C2","TR1",19,"m","m"
"TR1-C2","TR1",20,"m","m"
"TR1-C2","TR1",1,"m","m"
"TR1-C2","TR1",2,"m","m"
"TR1-C2","TR1",3,"m","m"
"TR1-C2","TR1",4,"m","m"
"TR1-C2","TR1",5,"m","m"
"TR1-C2","TR1",6,"m","m"
"TR1-C2","TR1",7,"m","m"
"TR1-C2","TR1",8,"m","m"
"TR1-C2","TR1",9,"m","m"
"TR1-C2","TR1",10,"m","m"
"TR1-C2","TR1",11,"m","m"
"TR1-C2","TR1",12,"m","m"
"TR1-C2","TR1",13,"m","m"
"TR1-C2","TR1",14,"m","m"
"TR1-C2","TR1",15,"m","m"
"TR1-C2","TR1",16,"m","m"
"TR1-C2","TR1",17,"m","m"
"TR1-C2","TR1",18,"m","m"
"TR1-C2","TR1",19,"m","m"
"TR1-C2","TR1",20,"m","m"
"TR1-C5","TR1",1,"p","u"
"TR1-C5","TR1",2,"p","u"
"TR1-C5","TR1",3,"p","u"
"TR1-C5","TR1",4,"p","p"
"TR1-C5","TR1",5,"p","u"
"TR1-C5","TR1",6,"p","u"
"TR1-C5","TR1",7,"p","u"
"TR1-C5","TR1",8,"m","s"
"TR1-C5","TR1",9,"m","s"
"TR1-C5","TR1",10,"m","s"
"TR1-C5","TR1",11,"m","s"
"TR1-C5","TR1",12,"m","s"
"TR1-C5","TR1",13,"m","s"
"TR1-C5","TR1",14,"m","s"
"TR1-C5","TR1",15,"m","s"
"TR1-C5","TR1",16,"m","s"
"TR1-C5","TR1",17,"m","s"
"TR1-C5","TR1",18,"m","s"
"TR1-C5","TR1",19,"m","s"
"TR1-C5","TR1",20,"m","s"
"TR1-C5","TR1",1,"p","u"
"TR1-C5","TR1",2,"p","u"
"TR1-C5","TR1",3,"p","u"
"TR1-C5","TR1",4,"p","u"
"TR1-C5","TR1",5,"p","u"
"TR1-C5","TR1",6,"p","u"
"TR1-C5","TR1",7,"p","u"
"TR1-C5","TR1",8,"m","s"
"TR1-C5","TR1",9,"m","s"
"TR1-C5","TR1",10,"m","s"
"TR1-C5","TR1",11,"m","s"
"TR1-C5","TR1",12,"m","s"
"TR1-C5","TR1",13,"m","s"
"TR1-C5","TR1",14,"m","s"
"TR1-C5","TR1",15,"m","s"
"TR1-C5","TR1",16,"m","s"
"TR1-C5","TR1",17,"m","s"
"TR1-C5","TR1",18,"m","s"
"TR1-C5","TR1",19,"m","s"
"TR1-C5","TR1",20,"m","s"
"TR1-C5","TR1",1,"p","p"
"TR1-C5","TR1",2,"p","p"
